,time,source,dest,call
11340817,1383327600000,7853,411,0.000575644516267651
11340818,1383340200000,7853,4118,0.0016120405741122529
11340819,1383324600000,7853,4154,0.016000865661488502
11340820,1383316800000,7853,4176,0.007175749883865044
11340821,1383308400000,7853,4195,0.0016709455578654945
11340822,1383340200000,7853,4216,0.0016425277961111735
11340823,1383337200000,7853,4247,0.0049351938574744535
11340824,1383300000000,7853,4265,0.025788544655412804
11340825,1383316800000,7853,4274,0.00037655570118374376
11340826,1383308400000,7853,4293,0.0014213249591495274
11340827,1383308400000,7853,4300,0.0008723275522458032
11340828,1383340200000,7853,4314,0.0006396347320576802
11340829,1383340200000,7853,4328,0.002678917293272187
11340830,1383301800000,7853,4331,0.0011805706555268788
11340831,1383300000000,7853,4363,0.00010550341818314837
11340832,1383308400000,7853,4398,0.0016709455578654945
11340833,1383340200000,7853,4419,0.0016425277961111735
11340834,1383301800000,7853,4429,0.0002622237349229664
11340835,1383321600000,7853,4467,0.024746034157138445
11340836,1383303600000,7853,4471,0.022559782709010174
11340837,1383308400000,7853,4496,0.0015825527822376179
11340838,1383340200000,7853,4517,0.0016425277961111735
11340839,1383301800000,7853,4527,0.0005315152282324345
11340840,1383328800000,7853,4527,0.0044558295919010045
11340841,1383326400000,7853,4534,0.008770579638985717
11340842,1383330000000,7853,4544,0.0002942487422070777
11340843,1383307200000,7853,4553,0.0240489950171587
11340844,1383323400000,7853,4571,0.015534052540207243
11340845,1383308400000,7853,4594,0.0005803328337763674
11340846,1383340200000,7853,4608,0.00016991422512542106
11340847,1383340200000,7853,4615,0.0016425277961111735
11340848,1383328800000,7853,4625,0.005575548032704037
11340849,1383340200000,7853,4629,0.003876611873970542
11340850,1383300600000,7853,4631,0.002043690583113661
11340851,1383301800000,7853,4632,0.0014426561403460113
11340852,1383326400000,7853,4632,0.0061886693406124965
11340853,1383292800000,7853,4660,0.0015403980061019695
11340854,1383340200000,7853,4720,0.0009329982642466387
11340855,1383300600000,7853,4729,0.0018728376588071653
11340856,1383301800000,7853,4730,0.002987363750004724
11340857,1383330000000,7853,4747,0.0017675033239719245
11340858,1383340200000,7853,4818,0.0015041159550778106
11340859,1383301800000,7853,4828,0.0006526981403640157
11340860,1383328800000,7853,4828,0.006419450364374729
11340861,1383300600000,7853,4834,0.0004444908209925751
11340862,1383326400000,7853,4835,0.008789827327779954
11340863,1383340200000,7853,4916,0.001385215230047799
11340864,1383300600000,7853,4932,0.00297789508517954
11340865,1383325800000,7853,4932,0.0017430528761948024
11340866,1383326400000,7853,4933,0.004090941712621816
11340867,1383331800000,7853,4977,0.019591909291565863
11340868,1383327600000,7853,502,0.000575644516267651
11340869,1383297000000,7853,5027,0.00010529927451758428
11340870,1383300600000,7853,5030,0.002865521447634645
11340871,1383301800000,7853,5031,0.0023175866775922674
11340872,1383325200000,7853,5044,0.0269179225505926
11340873,1383322200000,7853,5046,0.0748962772716605
11340874,1383322800000,7853,5047,0.008253955766855921
11340875,1383322200000,7853,5060,0.04659783114146305
11340876,1383302400000,7853,5088,0.0010290349694446258
11340877,1383327600000,7853,509,0.000575644516267651
11340878,1383297000000,7853,5125,0.003081654795619357
11340879,1383301800000,7853,5129,0.002597886171990609
11340880,1383325800000,7853,5135,0.004531249927347746
11340881,1383327600000,7853,516,1.866793675374599e-05
11340882,1383302400000,7853,5186,0.0042819476669826466
11340883,1383297000000,7853,5223,0.001573726775889775
11340884,1383300600000,7853,5233,0.001867045705262093
11340885,1383325800000,7853,5233,0.005024202670468585
11340886,1383300600000,7853,5261,0.015207759779646569
11340887,1383312600000,7853,5262,0.0804837516328242
11340888,1383302400000,7853,5284,3.4402921745002834e-05
11340889,1383297000000,7853,5328,0.0009014972588456213
11340890,1383300600000,7853,5331,1.8074639143824946e-05
11340891,1383325800000,7853,5331,0.001192430155961965
11340892,1383299400000,7853,5335,0.027435915553871777
11340893,1383292200000,7853,5359,0.04233465673856433
11340894,1383302400000,7853,5389,0.0009923390698362586
11340895,1383297000000,7853,5426,0.0032762614514368397
11340896,1383305400000,7853,5461,0.009215696414011107
11340897,1383307800000,7853,5461,0.00937650805995478
11340898,1383300000000,7853,5476,0.02847217433700914
11340899,1383302400000,7853,5487,0.004477839668139751
11340900,1383297000000,7853,5524,0.003256970826928058
11340901,1383319200000,7853,5555,0.005292062180162301
11340902,1383302400000,7853,5585,0.004239657082059501
11340903,1383297000000,7853,5622,0.0001934660585722985
11340904,1383297600000,7853,5623,0.0005086204068344422
11340905,1383298200000,7853,5656,0.0063669573136230645
11340906,1383297600000,7853,5721,0.0002490214637842282
11340907,1383300000000,7853,5756,0.016054374193890747
11340908,1383316800000,7853,5842,0.008011053910940409
11340909,1383292800000,7853,5857,0.014445518314252484
11340910,1383301200000,7853,5857,0.03611223654480588
11340911,1383335400000,7853,5857,0.01757966251654585
11340912,1383297000000,7853,5867,0.05384743445094355
11340913,1383297600000,7853,5924,0.0021149796289679414
11340914,1383316800000,7853,5940,1.665116230749411e-05
11340915,1383297000000,7853,5958,0.007807167579874697
11340916,1383328800000,7853,5962,0.034202034502022576
11340917,1383293400000,7853,5967,0.035348117559977715
11340918,1383297600000,7853,6022,0.0021149796289679414
11340919,1383345600000,7853,6027,0.0014026421352302636
11340920,1383316800000,7853,6045,0.013348532886450763
11340921,1383315600000,7853,6051,0.011786825914840015
11340922,1383294000000,7853,6052,0.0003460219589213605
11340923,1383311400000,7853,6061,0.01869108303529894
11340924,1383316200000,7853,6065,0.017320175064648658
11340925,1383327600000,7853,607,0.000575644516267651
11340926,1383328200000,7853,6073,0.011685631752990713
11340927,1383345000000,7853,6096,0.008562852604639066
11340928,1383297600000,7853,6120,0.001804572203282881
11340929,1383297600000,7853,6127,0.0021149796289679414
11340930,1383327600000,7853,614,0.000575644516267651
11340931,1383316800000,7853,6143,0.009555118107040643
11340932,1383315600000,7853,6149,0.014803989741336428
11340933,1383298200000,7853,6160,0.026578290451769456
11340934,1383331800000,7853,6160,0.005361645795970724
11340935,1383297600000,7853,6169,0.003288746462024109
11340936,1383345000000,7853,6194,0.008562852604639066
11340937,1383297600000,7853,6225,0.0021149796289679414
11340938,1383345600000,7853,6230,0.0016334300553101614
11340939,1383312600000,7853,6242,0.00018478495377629556
11340940,1383333000000,7853,6245,0.006097903474561553
11340941,1383305400000,7853,6252,0.015945484954849484
11340942,1383312600000,7853,6256,0.01489210083173756
11340943,1383314400000,7853,6258,0.02261916615769067
11340944,1383322800000,7853,6258,0.03358739459270475
11340945,1383302400000,7853,6264,0.018114257559510027
11340946,1383297600000,7853,6267,0.002755935023767776
11340947,1383297600000,7853,6323,0.0021149796289679414
11340948,1383345600000,7853,6328,0.00249873909408555
11340949,1383297600000,7853,6330,0.00010818846260942421
11340950,1383303000000,7853,6346,0.01712719645515118
11340951,1383294000000,7853,6353,0.01296460174677224
11340952,1383309600000,7853,6359,0.02249912451810987
11340953,1383297600000,7853,6421,0.0019805607782156795
11340954,1383345600000,7853,6426,0.0013539799962333616
11340955,1383322800000,7853,6447,0.01068827589559873
11340956,1383329400000,7853,6447,0.01068827589559873
11340957,1383305400000,7853,6448,0.009923937787546912
11340958,1383336600000,7853,6451,0.00616563961914449
11340959,1383302400000,7853,6453,0.01824125998868655
11340960,1383310800000,7853,6453,0.0027606446246383697
11340961,1383318600000,7853,6457,0.03809631179573196
11340962,1383327600000,7853,6458,0.00777352459282985
11340963,1383315600000,7853,6464,0.004635657462341902
11340964,1383333000000,7853,6476,0.02501740133682676
11340965,1383345600000,7853,6531,0.0024452536027759343
11340966,1383315600000,7853,6534,0.0027498081885060986
11340967,1383312600000,7853,6543,0.006525556981945128
11340968,1383322800000,7853,6545,0.008026357624617305
11340969,1383329400000,7853,6545,0.008026357624617305
11340970,1383305400000,7853,6546,0.011043679060218876
11340971,1383331200000,7853,6547,0.0001597933379362758
11340972,1383334200000,7853,6549,0.0014256373616664776
11340973,1383336600000,7853,6549,0.017620875004872402
11340974,1383326400000,7853,6550,0.03030781887039266
11340975,1383302400000,7853,6551,0.01124990699574069
11340976,1383323400000,7853,6552,0.0011063591765824484
11340977,1383318000000,7853,6555,0.0007249053700792049
11340978,1383327600000,7853,6556,0.003986267869968686
11340979,1383301200000,7853,6557,0.006583536625458793
11340980,1383301800000,7853,6557,0.04952447499864838
11340981,1383310800000,7853,6558,0.0499775835216672
11340982,1383312000000,7853,6559,0.010732505459548972
11340983,1383331800000,7853,6559,0.030499169433288894
11340984,1383330000000,7853,6560,0.0499649013538925
11340985,1383339000000,7853,6560,1.887574802915676e-05
11340986,1383315600000,7853,6562,0.01861053012976039
11340987,1383333000000,7853,6574,0.0029888849348502088
11340988,1383331200000,7853,6575,0.001229885044858274
11340989,1383345600000,7853,6629,0.00249873909408555
11340990,1383315600000,7853,6632,0.003020983599276234
11340991,1383312600000,7853,6641,0.006525556981945128
11340992,1383331200000,7853,6645,0.020813613937858917
11340993,1383323400000,7853,6650,0.014804857402801231
11340994,1383318000000,7853,6653,0.019565401511413186
11340995,1383292200000,7853,6661,0.031032772402355007
11340996,1383310800000,7853,6670,0.009047426573855929
11340997,1383345600000,7853,6727,0.0010194825600006931
11340998,1383307200000,7853,6737,0.0024730687169016523
11340999,1383315600000,7853,6737,2.7488247257734193e-05
11341000,1383328800000,7853,6746,0.001305250903249314
11341001,1383327000000,7853,6751,0.020890506209282324
11341002,1383334200000,7853,6752,0.01431461932930771
11341003,1383310800000,7853,6754,0.003104164788084895
11341004,1383318000000,7853,6758,0.008363978459630524
11341005,1383300600000,7853,6759,7.240262823890075e-05
11341006,1383303000000,7853,6759,0.007313035891055085
11341007,1383319200000,7853,6759,5.434180356059175e-05
11341008,1383336600000,7853,6759,0.047654277845132514
11341009,1383329400000,7853,6762,0.04568055663452136
11341010,1383310800000,7853,6768,0.01764668965557753
11341011,1383307200000,7853,6835,0.003887758954451754
11341012,1383315600000,7853,6835,0.0029612507667958303
11341013,1383301200000,7853,6837,0.009590191030101062
11341014,1383312600000,7853,6844,4.810551025929663e-05
11341015,1383328800000,7853,6844,0.008231315953933796
11341016,1383322800000,7853,6846,0.0001876451938720304
11341017,1383329400000,7853,6846,0.0001876451938720304
11341018,1383333000000,7853,6847,0.004672781339273445
11341019,1383321600000,7853,6854,0.019395109803504843
11341020,1383318000000,7853,6856,0.00039959553181076853
11341021,1383324600000,7853,6856,0.035527630188374834
11341022,1383300600000,7853,6857,0.02410757100750056
11341023,1383319200000,7853,6857,0.01809394106095093
11341024,1383303600000,7853,6858,0.003142054818951201
11341025,1383286200000,7853,6859,0.020569765926570355
11341026,1383287400000,7853,6860,0.025178467920058203
11341027,1383339000000,7853,6861,0.016134374759461164
11341028,1383327000000,7853,6863,0.03408626921091671
11341029,1383315600000,7853,6933,0.002726802943941696
11341030,1383301200000,7853,6935,0.0053744777253936634
11341031,1383331800000,7853,6944,3.425150609805967e-05
11341032,1383333000000,7853,6945,0.00831149889273577
11341033,1383295200000,7853,6956,0.044250841452836184
11341034,1383303600000,7853,6956,0.019655503607579398
11341035,1383337800000,7853,6956,0.0017726086075137422
11341036,1383322200000,7853,6957,0.019187323497106445
11341037,1383322800000,7853,6958,0.005858290830055033
11341038,1383329400000,7853,6958,0.0074910519741884125
11341039,1383300000000,7853,6960,0.0014983223252737724
11341040,1383318000000,7853,6961,0.012022234707419671
11341041,1383327000000,7853,6961,0.0008294683485691954
11341042,1383313200000,7853,7034,0.0026590096512760816
11341043,1383307200000,7853,7038,0.004077928800169785
11341044,1383335400000,7853,7040,0.010746016165217772
11341045,1383328800000,7853,7047,0.007631045882025817
11341046,1383327600000,7853,705,0.000575644516267651
11341047,1383328800000,7853,7054,0.006689676938400573
11341048,1383322200000,7853,7055,0.010789731153111359
11341049,1383321600000,7853,7057,0.008532169042476558
11341050,1383297600000,7853,7058,0.003112993872871615
11341051,1383300000000,7853,7058,0.016355742573676356
11341052,1383303000000,7853,7060,0.004202616077506022
11341053,1383328800000,7853,7068,0.007246265768746261
11341054,1383327600000,7853,712,0.0001857400466994867
11341055,1383313200000,7853,7132,0.006256026048707103
11341056,1383296400000,7853,7134,0.006016619775782686
11341057,1383307200000,7853,7136,0.0037702150586538673
11341058,1383315600000,7853,7136,2.6194344620938167e-06
11341059,1383301200000,7853,7138,0.0023096341958662014
11341060,1383294000000,7853,7144,0.02655446425718583
11341061,1383328800000,7853,7145,0.01150130911973927
11341062,1383314400000,7853,7154,0.015891610827077917
11341063,1383272400000,7853,7156,0.01667659637860095
11341064,1383297600000,7853,7156,0.013370100546765759
11341065,1383317400000,7853,7156,0.0018709469547318574
11341066,1383331200000,7853,7156,0.009799673559278195
11341067,1383318000000,7853,7157,0.01722081430381367
11341068,1383303000000,7853,7158,0.00450209771355935
11341069,1383320400000,7853,7161,0.012422929752696684
11341070,1383322800000,7853,7161,0.0014664165198163734
11341071,1383296400000,7853,7162,0.001810041622992991
11341072,1383321600000,7853,7162,0.0010480697311614784
11341073,1383316200000,7853,7164,0.016399320262582454
11341074,1383328800000,7853,7166,0.0017862974670247024
11341075,1383297000000,7853,7218,0.006200987393817136
11341076,1383293400000,7853,7227,0.011800408102111422
11341077,1383296400000,7853,7232,0.004266499508499737
11341078,1383304200000,7853,7236,0.010803339114009424
11341079,1383286800000,7853,7238,2.4674755345160895e-05
11341080,1383328800000,7853,7243,0.0007524711536684503
11341081,1383304800000,7853,7244,9.10186788381069e-05
11341082,1383331800000,7853,7245,0.004377734385879306
11341083,1383324000000,7853,7253,9.638484900408336e-05
11341084,1383300000000,7853,7254,0.00012701666835798596
11341085,1383331200000,7853,7254,0.02802366285035702
11341086,1383318000000,7853,7255,0.004240027209468754
11341087,1383292800000,7853,7257,8.453881318181677e-05
11341088,1383295200000,7853,7257,0.00011263579530878401
11341089,1383296400000,7853,7260,4.844640829770376e-05
11341090,1383299400000,7853,7260,0.015534657836537374
11341091,1383297600000,7853,7261,0.019364644429258362
11341092,1383333600000,7853,7261,0.001633155624615238
11341093,1383328800000,7853,7271,0.0014145974257972664
11341094,1383297000000,7853,7316,4.442477778683209e-05
11341095,1383293400000,7853,7325,0.004352360834643647
11341096,1383313200000,7853,7335,0.006275005249396734
11341097,1383301200000,7853,7341,0.00629812891285415
11341098,1383304800000,7853,7342,0.004017540355707487
11341099,1383286800000,7853,7343,0.00020420018937067867
11341100,1383262200000,7853,7350,0.008347894234230435
11341101,1383262800000,7853,7351,0.0009893734552467435
11341102,1383309000000,7853,7352,0.008549360355311236
11341103,1383295200000,7853,7355,0.04246282971221472
11341104,1383313800000,7853,7356,0.016579308653919666
11341105,1383295800000,7853,7357,0.006863526064210158
11341106,1383299400000,7853,7358,0.003395038877476072
11341107,1383332400000,7853,7358,0.015339940934888554
11341108,1383297600000,7853,7359,0.019823176894599
11341109,1383331200000,7853,7359,0.001710909037340741
11341110,1383333600000,7853,7359,0.01193732778364859
11341111,1383331800000,7853,7364,0.030843112742429145
11341112,1383328800000,7853,7369,0.006512425402521647
11341113,1383294000000,7853,7375,0.006987543316912449
11341114,1383324600000,7853,7402,0.00018330429010194943
11341115,1383313200000,7853,7433,0.002175348588910044
11341116,1383296400000,7853,7435,0.0022722152891964586
11341117,1383301200000,7853,7439,0.004482223475551357
11341118,1383304200000,7853,7439,0.003169694085151955
11341119,1383286800000,7853,7441,0.007817746483293635
11341120,1383320400000,7853,7441,0.003506164150494248
11341121,1383330000000,7853,7442,0.0023174200797063584
11341122,1383327000000,7853,7444,0.012742347584419035
11341123,1383294600000,7853,7445,0.005080799427041047
11341124,1383262200000,7853,7448,0.003758363657238315
11341125,1383262800000,7853,7449,0.011387005219381982
11341126,1383313800000,7853,7454,0.00033702298354256144
11341127,1383331200000,7853,7457,0.008044745844045697
11341128,1383291600000,7853,7459,0.00457255642197912
11341129,1383303000000,7853,7459,0.006092273002179823
11341130,1383292800000,7853,7460,0.0022004363291978518
11341131,1383295200000,7853,7460,0.0029317645544951923
11341132,1383320400000,7853,7462,0.012998470979908307
11341133,1383321000000,7853,7462,0.0010851622278427592
11341134,1383296400000,7853,7463,0.00038911776827336314
11341135,1383339000000,7853,7463,0.004645088342117035
11341136,1383294000000,7853,7473,0.006987543316912449
11341137,1383297000000,7853,7519,0.006200987393817136
11341138,1383304200000,7853,7537,0.0177817387713206
11341139,1383286800000,7853,7539,0.0064550542412201775
11341140,1383320400000,7853,7539,0.0031735322785605147
11341141,1383305400000,7853,7540,0.00017894285756335816
11341142,1383330000000,7853,7540,0.01608557788508928
11341143,1383342000000,7853,7541,0.016777248203148284
11341144,1383294600000,7853,7543,0.011629275377203298
11341145,1383301800000,7853,7544,0.00027435696352404225
11341146,1383304800000,7853,7545,0.00968766325747302
11341147,1383330600000,7853,7547,0.002114754956669997
11341148,1383324600000,7853,7549,5.803024794715859e-05
11341149,1383328800000,7853,7551,0.026161552806263786
11341150,1383289200000,7853,7553,0.0468532895128008
11341151,1383321000000,7853,7553,0.0001200808650300446
11341152,1383329400000,7853,7553,0.0009773231422145832
11341153,1383331800000,7853,7553,0.0012991575006822155
11341154,1383297000000,7853,7554,0.024308072436455237
11341155,1383298800000,7853,7554,0.0019454435145960603
11341156,1383299400000,7853,7554,0.008988070337873917
11341157,1383305400000,7853,7554,0.009008720715061936
11341158,1383324000000,7853,7554,0.01999695619359279
11341159,1383300000000,7853,7555,0.005328836097381682
11341160,1383309000000,7853,7555,0.011773514055382723
11341161,1383291600000,7853,7557,0.0060210341092840364
11341162,1383303000000,7853,7557,0.008022160945434145
11341163,1383292800000,7853,7558,0.00626981136129333
11341164,1383295200000,7853,7558,0.008463855592127163
11341165,1383295800000,7853,7560,0.00792693875181306
11341166,1383321000000,7853,7560,0.0024276813430246327
11341167,1383296400000,7853,7561,0.001958859222363034
11341168,1383298800000,7853,7561,0.01842298507474284
11341169,1383339000000,7853,7561,0.0033813093498490645
11341170,1383312600000,7853,7565,0.002354774064895098
11341171,1383297000000,7853,7617,0.0016434850060802894
11341172,1383309000000,7853,7625,0.02153433804032357
11341173,1383305400000,7853,7638,0.005079639578470424
11341174,1383327600000,7853,7641,6.239392011635156e-05
11341175,1383301200000,7853,7642,0.004342116069808584
11341176,1383322800000,7853,7644,8.479924823539856e-05
11341177,1383330600000,7853,7645,0.002748993762463432
11341178,1383332400000,7853,7645,0.014561092747129372
11341179,1383315600000,7853,7647,0.014648902824894809
11341180,1383324600000,7853,7647,0.004567332928386954
11341181,1383319200000,7853,7648,0.008829515665502162
11341182,1383313200000,7853,7650,0.015432468246545353
11341183,1383262200000,7853,7651,0.0006075102369151253
11341184,1383314400000,7853,7651,0.000964140254262024
11341185,1383322800000,7853,7651,4.0970758860144735e-05
11341186,1383329400000,7853,7651,0.017008652687920067
11341187,1383331800000,7853,7651,0.02260963417477168
11341188,1383296400000,7853,7652,0.021982125171824296
11341189,1383297000000,7853,7652,0.024102328934118483
11341190,1383299400000,7853,7652,0.015442520417553668
11341191,1383305400000,7853,7652,0.015478000098883306
11341192,1383324000000,7853,7652,0.015478000098883306
11341193,1383300000000,7853,7653,0.024488087740209254
11341194,1383315000000,7853,7653,0.01032061069120655
11341195,1383333600000,7853,7653,0.010768880436144266
11341196,1383307200000,7853,7654,0.00289957511707137
11341197,1383340800000,7853,7654,0.026463919028805943
11341198,1383300600000,7853,7655,0.00139541121378492
11341199,1383316800000,7853,7655,0.0007971272419437945
11341200,1383302400000,7853,7657,0.016536162018131066
11341201,1383295800000,7853,7658,0.003105758632640594
11341202,1383321000000,7853,7658,0.002680783651093371
11341203,1383331200000,7853,7660,0.008531939779363541
11341204,1383325200000,7853,7669,0.0004895670959867976
11341205,1383294000000,7853,7676,0.005408927627869874
11341206,1383324600000,7853,7703,0.0006744035174973443
11341207,1383295800000,7853,7735,0.0009121173946990855
11341208,1383301200000,7853,7740,0.0020239275044505625
11341209,1383322800000,7853,7742,0.008884764356719579
11341210,1383315600000,7853,7745,0.00819421163348949
11341211,1383324600000,7853,7745,0.008342658450169856
11341212,1383327000000,7853,7745,9.020950555175742e-05
11341213,1383294600000,7853,7746,8.702751759614543e-05
11341214,1383300600000,7853,7746,0.011821909421550912
11341215,1383328800000,7853,7747,0.01021448937174631
11341216,1383314400000,7853,7749,0.006672611787152664
11341217,1383290400000,7853,7750,0.0005578805614383437
11341218,1383298800000,7853,7750,0.005008129784696393
11341219,1383300000000,7853,7751,0.01823255294840236
11341220,1383306000000,7853,7751,0.005068667359446471
11341221,1383306600000,7853,7751,0.004674984457702541
11341222,1383315000000,7853,7751,9.895251928834008e-05
11341223,1383293400000,7853,7752,0.0021253560164833604
11341224,1383307200000,7853,7752,0.025903481407539054
11341225,1383300600000,7853,7753,0.03029932460085785
11341226,1383325200000,7853,7753,0.030368938261858405
11341227,1383301200000,7853,7754,0.015184366601784616
11341228,1383301800000,7853,7754,0.008691676909338817
11341229,1383304200000,7853,7754,0.015184366601784616
11341230,1383328800000,7853,7754,0.00014420956199450656
11341231,1383302400000,7853,7755,0.0015459771990733661
11341232,1383310800000,7853,7755,0.014550145660376598
11341233,1383312000000,7853,7756,0.0076573194475743015
11341234,1383321000000,7853,7756,0.01020227554006472
11341235,1383298800000,7853,7757,0.012061030568611191
11341236,1383339000000,7853,7757,0.0002942264784218043
11341237,1383300000000,7853,7758,0.0005166795507681253
11341238,1383308400000,7853,7758,0.0005166795507681253
11341239,1383331200000,7853,7758,0.0006296712367929902
11341240,1383333600000,7853,7758,0.0005166795507681253
11341241,1383340800000,7853,7759,0.0007510291611365874
11341242,1383292800000,7853,7761,0.00024998580797122946
11341243,1383295200000,7853,7761,0.002751545816807164
11341244,1383304800000,7853,7762,0.002560191789126149
11341245,1383338400000,7853,7762,0.0005507162145101577
11341246,1383289800000,7853,7763,0.003032406514951221
11341247,1383321000000,7853,7763,0.006934798781701774
11341248,1383290400000,7853,7764,0.021731900774681817
11341249,1383339000000,7853,7764,0.0038713895691254423
11341250,1383339600000,7853,7765,0.01939378432046459
11341251,1383325200000,7853,7767,0.004447814749951249
11341252,1383324600000,7853,7801,0.0011521170360525546
11341253,1383295800000,7853,7833,2.4989335252265626e-05
11341254,1383322800000,7853,7840,9.601129410669151e-05
11341255,1383305400000,7853,7841,0.004347256183253469
11341256,1383294600000,7853,7844,0.015755572045942388
11341257,1383327600000,7853,7844,0.00581619518934666
11341258,1383290400000,7853,7848,0.00748670825801917
11341259,1383298800000,7853,7848,0.004168793948962553
11341260,1383299400000,7853,7848,0.033646550414055384
11341261,1383330600000,7853,7848,0.0010566107151979674
11341262,1383300000000,7853,7849,0.0024480293771271767
11341263,1383306000000,7853,7849,0.007234515937710622
11341264,1383306600000,7853,7849,0.006672611787152664
11341265,1383293400000,7853,7850,0.014454244605816713
11341266,1383291600000,7853,7851,0.0004580592166321029
11341267,1383300600000,7853,7851,0.0006102979474399896
11341268,1383316800000,7853,7851,0.013394148623537841
11341269,1383328200000,7853,7851,1.114760063046787e-05
