amenity,id,lat,lon
fuel,21225991,45.4592,9.1506732
place_of_worship,21226564,45.4637101,9.1502344
fuel,21306396,45.4422226,9.1480904
fuel,21663196,45.480316,9.1654389
fuel,27584689,45.4606275,9.1491174
drinking_water,27730703,45.4610224,9.1531642
place_of_worship,29829118,45.4557617,9.1379994
bank,29978452,45.4590914,9.1550339
bank,29978453,45.4596524,9.1565885
bank,29978454,45.4669944,9.1554942
bank,29978455,45.467717,9.1555644
bank,29978456,45.4697302,9.1557683
bank,29978457,45.4697377,9.1549503
restaurant,29978508,45.4613015,9.1544733
cinema,29978509,45.452398,9.1546299
bank,29978512,45.4433092,9.1479474
fuel,31011528,45.4451139,9.1198627
fuel,31334839,45.4265821,9.2027266
restaurant,91533563,45.4603517,9.1751779
telephone,95754778,45.4981978,9.16621
fuel,95754782,45.4982699,9.1673143
pharmacy,95760549,45.493165,9.1566918
telephone,95766222,45.4892891,9.159251
telephone,95766816,45.4686271,9.1551865
telephone,95767092,45.4627072,9.1548251
pharmacy,95769542,45.4631277,9.1714179
research_center,135846445,45.5283877,9.2251246
fuel,196162565,45.6570098,8.9794209
fuel,226900428,45.3912319,9.1784035
fuel,226901901,45.3987278,9.209739
fuel,226902165,45.654781,9.130132
fuel,226902920,45.651443,9.632928
fuel,226905869,45.5259142,9.1934391
fuel,226907165,45.5459614,8.909947
fuel,226907169,45.408081,9.207954
fuel,226907345,45.416889,9.205298
fuel,226907685,45.43586,9.201098
fuel,226913080,45.5212252,9.1497552
fuel,226913560,45.546511,8.932979
fuel,226922262,45.5047559,9.1690815
fuel,226922658,45.4507735,9.2262112
fuel,226922659,45.4478432,9.223638
fuel,226923154,45.701322,9.176059
fuel,226926021,45.4468775,9.126389
fuel,226926214,45.473103,9.244877
fuel,226926218,45.4370569,9.2112795
fuel,226926353,45.468802,9.2224501
fuel,226926511,45.437419,9.193003
fuel,226931495,45.4469007,9.2011553
fuel,226933346,45.467222,9.1375
fuel,226936646,45.5742911,9.1768941
fuel,226936649,45.603883,9.153017
fuel,226936653,45.443268,9.118652
fuel,226937223,45.59805,9.168225
fuel,226937387,45.5529274,9.1651708
fuel,226937567,45.58365,9.175429
fuel,226937569,45.5599356,9.173877
fuel,226938128,45.528208,9.25478
fuel,226938308,45.580354,8.92041
fuel,226942377,45.495492,9.195959
fuel,226942997,45.605656,8.8989981
fuel,226943149,45.5480619,9.3313085
fuel,226948412,45.480701,9.143393
fuel,226948415,45.618266,9.08174
fuel,226949301,45.396754,9.2103661
fuel,226949617,45.400488,9.209906
fuel,226949783,45.673938,9.6443006
fuel,226952224,45.476253,9.004026
fuel,226989907,45.469679,8.685991
fuel,226989916,45.443091,8.653959
fuel,226989919,45.435755,8.7497466
fuel,226990080,45.455456,8.623746
fuel,226990082,45.442564,8.731835
fuel,226990085,45.494095,8.655808
fuel,226999582,45.692879,9.478594
fuel,226999585,45.6103627,9.5883557
fuel,226999766,45.6927,9.573615
fuel,226999970,45.529027,9.598226
fuel,227000655,45.628084,9.620569
fuel,227000998,45.6462928,9.6158805
fuel,227001340,45.6795501,9.6134958
fuel,227002096,45.685841,9.393412
fuel,227002417,45.687134,9.184468
fuel,227003254,45.474969,9.509799
fuel,227004057,45.572176,9.356602
fuel,227004059,45.5742447,9.3944919
fuel,227004234,45.542014,9.121619
fuel,227004410,45.5268813,9.5120528
fuel,227004601,45.5491931,9.185847
fuel,227004781,45.32053,9.376445
fuel,227004958,45.4435039,9.172322
fuel,227005144,45.4837119,9.1744572
fuel,227005363,45.4802808,9.1011243
fuel,227005615,45.45671,9.122361
fuel,227005846,45.4979568,9.1918297
fuel,227005847,45.5704264,9.0212035
fuel,227006082,45.5208286,9.2276119
fuel,227006640,45.558039,9.220641
fuel,227006836,45.655448,9.373323
fuel,227007202,45.658418,9.163864
fuel,227007204,45.422657,9.251588
fuel,227007412,45.610739,9.511864
fuel,227007828,45.551667,9.333889
fuel,227008041,45.463111,9.276629
fuel,227008232,45.462102,9.276119
fuel,227008434,45.525081,9.26568
fuel,227008702,45.320066,9.510148
fuel,227008711,45.635988,9.363109
fuel,227009120,45.5136838,9.263048
fuel,227009333,45.4383537,9.1530174
fuel,227009504,45.620726,9.199755
fuel,227009664,45.418493,9.072706
fuel,227009859,45.529099,9.057176
fuel,227010031,45.3893783,8.9231123
fuel,227010219,45.4054791,9.0142123
fuel,227010402,45.4349114,9.3805124
fuel,227010583,45.616536,9.223516
fuel,227010766,45.618915,9.282171
fuel,227011180,45.393854,9.329678
fuel,227011369,45.5432604,8.7816445
fuel,227011539,45.3362659,9.1080525
fuel,227011722,45.5349251,9.217501
fuel,227011725,45.618761,9.092202
fuel,227011728,45.501418,9.331389
fuel,227011730,45.511065,8.863769
fuel,227011733,45.4427479,9.0985918
fuel,227011900,45.382662,9.2510802
fuel,227012095,45.5588396,9.1706558
fuel,227012097,45.453278,9.254807
fuel,227012099,45.38562,9.15089
fuel,227012104,45.383342,9.2508124
fuel,227012292,45.4456451,9.074808
fuel,227012484,45.444702,9.073634
fuel,227012700,45.561859,8.953287
fuel,227012874,45.4006437,9.1229257
fuel,227013059,45.554738,9.154154
fuel,227013244,45.531692,9.043497
fuel,227013661,45.33308,8.879652
fuel,227014603,45.325871,8.875473
fuel,227015274,45.3557244,8.8168228
fuel,227015438,45.30532,8.852609
fuel,227018456,45.612908,8.867168
fuel,227019016,45.586286,8.728278
fuel,227019753,45.625038,9.026116
fuel,227019765,45.6459534,8.7493063
fuel,227019768,45.6316226,8.7488669
fuel,227504491,45.4868858,9.3301646
fuel,227504709,45.504625,9.372572
fuel,227505942,45.485933,9.080329
fuel,227506159,45.496465,9.057465
fuel,227507943,45.5046834,9.2381644
fuel,227508203,45.6523165,8.9041755
fuel,227511523,45.46077,9.229031
fuel,227511724,45.4428202,9.1561191
fuel,227514483,45.475964,9.518482
fuel,227514496,45.546627,9.393112
fuel,227514669,45.552886,9.387512
fuel,227514670,45.578262,9.328471
fuel,227514672,45.5801524,9.322946
fuel,227515675,45.575765,9.338636
fuel,227516063,45.5145003,9.2250043
fuel,227516163,45.44356,9.20001
fuel,227516257,45.435533,9.232501
fuel,227516269,45.450185,9.096229
fuel,227516342,45.4998354,9.1426169
fuel,227516453,45.514621,9.137642
fuel,227516545,45.4973264,9.1798725
fuel,227516548,45.5264621,9.1744003
fuel,227516643,45.5226966,9.1747024
fuel,227516840,45.473125,9.199601
fuel,227516846,45.500407,9.2359058
fuel,227516854,45.4774907,9.2115533
fuel,227516857,45.4696329,9.2351837
fuel,227516861,45.4735071,9.2290977
fuel,227516864,45.43588,9.23171
fuel,227516872,45.4628903,9.1576926
fuel,227516876,45.4611654,9.1630362
fuel,227516881,45.4642109,9.141955
fuel,227516935,45.475149,9.141955
fuel,227517020,45.483206,9.159315
fuel,227517119,45.469521,9.155495
fuel,227517123,45.494605,9.124312
fuel,227517125,45.4601524,9.0959172
fuel,227517212,45.4952578,9.1480038
fuel,227517346,45.511895,9.1280166
fuel,227517486,45.522811,9.159218
fuel,227518596,45.383091,9.169051
fuel,227518788,45.4306749,9.1779972
fuel,227518909,45.6021911,9.2299843
fuel,227519229,45.5582136,9.227716
fuel,227519321,45.5597168,9.2270364
fuel,227519323,45.5546604,9.2280647
fuel,227519329,45.5561671,9.2001583
fuel,227519337,45.558926,9.227132
fuel,227519348,45.495689,9.195367
fuel,227519373,45.4205038,9.2024672
fuel,227519378,45.5164593,9.2255586
fuel,227519387,45.4809886,9.2150483
fuel,227519391,45.5103967,9.2510048
fuel,227519394,45.466798,9.230157
fuel,227519399,45.48582,9.239776
fuel,227519400,45.456002,9.2264461
fuel,227519402,45.4569706,9.240885
fuel,227519404,45.422175,9.167608
fuel,227519406,45.445613,9.161498
fuel,227519518,45.4496836,9.1906004
fuel,227519522,45.483093,9.088762
fuel,227519642,45.471594,9.121667
fuel,227519645,45.4630389,9.1353409
fuel,227519649,45.45472,9.132407
fuel,227519711,45.483717,9.142851
fuel,227519800,45.4833907,9.1597374
fuel,227519805,45.4699673,9.1443855
fuel,227528884,45.4705973,9.1518366
fuel,227528941,45.505151,9.105177
fuel,227528991,45.498128,9.131044
fuel,227528997,45.49524,9.113299
fuel,227529001,45.505118,9.10412
fuel,227529004,45.444476,9.118009
fuel,227529012,45.503805,9.164186
fuel,227529016,45.4966814,9.1914255
fuel,227529022,45.519812,9.170424
fuel,227529200,45.61821,9.593886
fuel,227529291,45.612466,9.589185
fuel,227529318,45.643673,9.614797
fuel,227529322,45.673675,9.643314
fuel,227529651,45.450176,8.643308
fuel,227529730,45.5118316,9.2847751
fuel,227529757,45.493965,9.411292
fuel,227530274,45.424269,9.253482
fuel,227530717,45.43772,9.123164
fuel,227530722,45.454261,9.106507
fuel,227530900,45.476078,8.875736
fuel,227531579,45.3822254,9.1609517
fuel,227531776,45.378302,9.16933
fuel,227531781,45.385977,9.14835
fuel,227531791,45.464414,9.2000054
fuel,227532349,45.335103,9.245253
fuel,227532537,45.357321,9.233639
fuel,227533891,45.4806577,9.1003168
fuel,227535069,45.379327,9.308161
fuel,227535541,45.60562,9.367164
fuel,227535547,45.620011,9.371118
fuel,227536295,45.4413223,9.1500671
fuel,227536644,45.3644,9.322903
fuel,227537092,45.634008,9.420326
fuel,227538227,45.595776,9.5144
fuel,227540104,45.623376,9.478589
fuel,227540106,45.617366,9.48832
fuel,227540202,45.614878,9.495192
fuel,227541352,45.5474372,9.0312513
fuel,227541757,45.51935,9.365244
fuel,227541761,45.5454137,9.3344146
fuel,227541764,45.5466424,9.4508869
fuel,227543624,45.619805,9.4623324
fuel,227545315,45.606694,9.521402
fuel,227545574,45.575724,9.146944
fuel,227545576,45.5522574,9.238008
fuel,227546292,45.4594997,8.8847735
fuel,227546420,45.474056,8.8797473
fuel,227546626,45.458326,8.873736
fuel,227548651,45.454178,9.246894
fuel,227548994,45.428998,9.178187
fuel,227549071,45.4970654,9.1837809
fuel,227550362,45.5097481,9.3016885
fuel,227553014,45.603337,8.819089
fuel,227556053,45.444314,9.164094
fuel,227558121,45.458073,8.869777
fuel,227559799,45.443553,9.1741325
fuel,227561480,45.61962,9.216916
fuel,227569590,45.439455,9.152614
fuel,227575475,45.484801,8.959419
fuel,227576031,45.4326794,9.1736149
fuel,227576282,45.445702,8.637071
fuel,227577253,45.71042,9.16765
fuel,227579248,45.506936,9.2612581
fuel,227579487,45.471945,8.925258
fuel,227582321,45.448333,8.635629
fuel,227584603,45.411045,8.907704
fuel,227585188,45.327782,9.139411
fuel,227585810,45.444499,8.644667
fuel,227587647,45.575341,9.354778
fuel,227587940,45.45887,8.624509
fuel,227588336,45.476526,8.648493
fuel,227588720,45.4697964,8.9021636
fuel,227589291,45.46407,8.625485
fuel,227593943,45.515482,9.04561
fuel,227594508,45.482141,9.094158
fuel,227595348,45.648806,9.226293
fuel,227595745,45.658744,9.164196
fuel,227599866,45.479846,8.940859
fuel,227600658,45.477927,9.195896
fuel,227602010,45.439148,8.9817535
fuel,227602190,45.443573,9.000905
fuel,227607033,45.449759,8.64153
fuel,227607166,45.4462343,8.7865587
fuel,227607324,45.439508,8.751426
fuel,227607325,45.435168,8.707534
fuel,227607509,45.449093,8.66748
fuel,227607616,45.457406,8.834231
fuel,227609020,45.48887,9.057407
fuel,227611317,45.4654499,9.2352214
fuel,227614131,45.449435,8.640464
fuel,227614343,45.3900686,8.9234055
fuel,227614540,45.399618,8.931812
fuel,227614745,45.399593,8.931347
fuel,227614921,45.401494,8.931785
fuel,227614922,45.40101,8.932385
fuel,227615111,45.405522,8.909363
fuel,227615306,45.6817583,9.568765
fuel,227619130,45.404146,8.925732
fuel,227619136,45.4172741,8.9428934
fuel,227621278,45.4964671,9.1730924
fuel,227621966,45.433741,9.261914
fuel,227627208,45.5772074,9.4177052
fuel,227627664,45.603601,9.625536
fuel,227627883,45.485108,8.959619
fuel,227628394,45.66923,9.499004
fuel,227628871,45.6795058,9.6113421
fuel,227629108,45.484938,8.991952
fuel,227629353,45.5182,9.357584
fuel,227629377,45.656303,9.553272
fuel,227629404,45.449969,8.666039
fuel,227633330,45.513721,8.860776
fuel,227638738,45.4550344,9.1631397
fuel,227638744,45.4777633,9.1606369
fuel,227638948,45.472973,9.2344981
fuel,227639176,45.421204,9.158778
fuel,227639180,45.4935949,9.1987447
fuel,227639392,45.436703,9.16462
fuel,227639394,45.460533,9.134252
fuel,227640026,45.4089691,9.1749225
fuel,227640213,45.4599724,9.1912682
fuel,227640417,45.475668,9.20135
fuel,227640775,45.5243824,9.1797852
fuel,227640779,45.462855,9.15159
fuel,227640958,45.517452,9.2095053
fuel,227640959,45.5123807,9.1366875
fuel,227640964,45.466937,9.166224
fuel,227641140,45.4824199,9.1641024
fuel,227641500,45.470966,9.1996258
fuel,227641858,45.4405293,9.1729315
fuel,227642262,45.465661,9.165773
fuel,227642448,45.4347492,9.1743092
fuel,227642637,45.4718539,9.1174231
fuel,227642844,45.4750473,9.1881099
fuel,227642847,45.447634,9.183471
fuel,227643024,45.44912,9.186029
fuel,227643416,45.4409142,9.1723281
fuel,227643948,45.4827615,9.1479962
fuel,227644133,45.4967175,9.1695992
fuel,227644396,45.503042,9.164459
fuel,227644624,45.471419,9.1362681
fuel,227644841,45.4761761,9.1368465
fuel,227645082,45.4924455,9.1469039
fuel,227645286,45.495349,9.228628
fuel,227645502,45.46916,9.127187
fuel,227645736,45.451498,9.250638
fuel,227646525,45.49912,8.8585
fuel,227646756,45.4976961,8.9279974
fuel,227649628,45.490659,8.937728
fuel,227649633,45.494736,8.935025
fuel,227649636,45.506257,8.92151
fuel,227649640,45.4814327,8.9108784
fuel,227649643,45.50312,8.910504
fuel,227649652,45.472102,8.911521
fuel,227652496,45.433184,8.717909
fuel,227652702,45.4451366,8.7889922
fuel,227653492,45.505317,8.81979
fuel,227654215,45.6871159,9.6502945
fuel,227654430,45.541766,9.105311
fuel,227654642,45.527904,9.11185
fuel,227654841,45.479559,8.869037
fuel,227655434,45.53767,9.036212
fuel,227664145,45.469465,8.657532
fuel,227664551,45.4312163,8.7398131
fuel,227677578,45.6903103,9.4128558
fuel,227677580,45.701448,9.410589
fuel,227677581,45.687035,9.4145
fuel,227677582,45.6953463,9.3781009
fuel,227677583,45.6755838,9.4459047
fuel,227677586,45.685848,9.432739
fuel,227677887,45.7119786,9.582215
fuel,227677889,45.7112413,9.5842602
fuel,227677903,45.6100898,9.5307095
fuel,227678004,45.553081,9.61441
fuel,227679103,45.7050935,9.5711037
fuel,227679506,45.529027,9.59409
fuel,227679715,45.675887,9.631405
fuel,227681634,45.6886612,9.0403533
fuel,227681638,45.691638,9.041396
fuel,227681828,45.661767,9.00012
fuel,227683229,45.4639109,9.6024262
fuel,227683820,45.6338882,9.3353772
fuel,227684212,45.558776,9.139971
fuel,227684413,45.53968,9.102586
fuel,227684613,45.532682,9.2046359
fuel,227685039,45.540879,9.304068
fuel,227685239,45.544937,8.802162
fuel,227685438,45.550948,9.343936
fuel,227685643,45.631476,9.129939
fuel,227685865,45.590644,9.078199
fuel,227686059,45.565626,9.211392
fuel,227686246,45.558516,9.219444
fuel,227686464,45.5602661,9.2315733
fuel,227686652,45.5408662,9.2209665
fuel,227686845,45.542778,9.289444
fuel,227686846,45.510828,8.812553
fuel,227687056,45.615148,9.200457
fuel,227687414,45.403556,8.9845489
fuel,227687590,45.567425,9.07468
fuel,227687779,45.696641,9.215308
fuel,227687987,45.5737608,9.0424722
fuel,227688170,45.6001611,8.9182739
fuel,227688172,45.587784,8.926531
fuel,227688543,45.585974,8.902654
fuel,227688544,45.58441,8.910745
fuel,227688546,45.691088,9.105332
fuel,227688552,45.652463,9.30895
fuel,227688925,45.4600991,8.8693213
fuel,227689128,45.507001,9.423904
fuel,227689130,45.4458561,9.1597488
fuel,227689131,45.467475,9.225426
fuel,227689153,45.5918155,9.1974615
fuel,227689160,45.59019,9.209086
fuel,227689319,45.5854465,9.2048319
fuel,227689324,45.528922,9.135003
fuel,227689333,45.577703,9.152368
fuel,227689337,45.583714,9.164717
fuel,227689340,45.416987,9.406105
fuel,227689508,45.5513903,9.3838886
fuel,227689891,45.515204,9.006123
fuel,227690086,45.5364049,9.0216721
fuel,227690277,45.540259,9.024185
fuel,227690480,45.398179,9.263738
fuel,227690652,45.578608,9.120852
fuel,227691439,45.5488673,9.236212
fuel,227691635,45.642728,9.143125
fuel,227691832,45.649872,9.143758
fuel,227692030,45.617617,9.06445
fuel,227692630,45.42431,9.067964
fuel,227692828,45.5249939,8.9923271
fuel,227692829,45.6882341,9.2189884
fuel,227693016,45.361852,9.132396
fuel,227693186,45.362827,8.800188
fuel,227693395,45.256205,8.74428
fuel,227693399,45.280081,8.791873
fuel,227693592,45.324996,9.206564
fuel,227693786,45.325872,8.87602
fuel,227693991,45.319761,8.845646
fuel,227694404,45.6207983,8.846796
fuel,227694407,45.6016,8.861428
fuel,227694417,45.665526,8.867753
fuel,227694443,45.629401,8.886008
fuel,227694445,45.617625,9.031014
fuel,227694678,45.6383826,8.7050414
fuel,227745212,45.6551541,8.8015885
fuel,227745412,45.502978,9.138683
fuel,227748182,45.559662,9.336834
fuel,227749046,45.5211056,9.1924489
fuel,227754616,45.485162,8.705045
fuel,227754792,45.481047,8.699541
fuel,227757850,45.32228,8.82848
fuel,227760080,45.475754,8.692302
fuel,227762409,45.36249,8.909804
fuel,227762419,45.391199,9.189425
fuel,227762615,45.548348,9.322114
fuel,227762629,45.5768696,8.8620836
fuel,227762632,45.5137262,9.0695886
fuel,227764103,45.4632089,8.7165731
fuel,227764105,45.419156,8.648123
fuel,227765043,45.443121,8.775458
fuel,227765044,45.56571,8.6349
fuel,227769618,45.306602,8.874308
fuel,227769829,45.4862346,9.2295447
fuel,227771642,45.4514986,9.2177751
fuel,227771831,45.461258,9.158733
fuel,227772393,45.4632587,9.1337453
fuel,227774225,45.4394309,9.2247753
fuel,227775732,45.253289,9.038476
fuel,227777973,45.4528727,9.1339386
fuel,227778719,45.400218,9.280826
fuel,227779625,45.32589,9.10301
fuel,227780158,45.476317,9.1314571
fuel,227780342,45.4761644,9.1117111
fuel,227788250,45.661837,9.217025
fuel,227788422,45.4496715,9.253031
fuel,227788797,45.529576,9.061602
fuel,227788803,45.4190692,9.1552664
fuel,227791126,45.536378,9.0367
fuel,227791712,45.5406614,9.0246436
fuel,227791893,45.515636,9.076048
fuel,227803271,45.436112,9.233038
fuel,227806981,45.5246,9.241219
fuel,227806996,45.443252,8.659358
fuel,227815142,45.426581,9.304894
fuel,227815500,45.424426,9.25258
fuel,227816406,45.6900159,9.4212994
fuel,227819317,45.462208,9.2564
fuel,227822706,45.425005,8.643875
fuel,227823600,45.4150039,8.7780668
fuel,227823791,45.4160471,8.775976
fuel,227824334,45.456029,9.2300879
fuel,227824519,45.452417,9.2483
fuel,227836703,45.595256,8.925778
fuel,227836949,45.331905,8.836827
fuel,227838461,45.488111,9.2367936
fuel,227854903,45.5972751,8.7130852
fuel,227857434,45.60975,8.96046
fuel,227860046,45.541048,9.019244
fuel,227864492,45.578461,8.826061
fuel,227871899,45.4416735,9.0977532
fuel,227876455,45.483988,9.402371
fuel,227876608,45.483684,9.382984
fuel,227876986,45.423825,9.293092
fuel,227877998,45.575175,9.3921722
fuel,227889442,45.585826,9.357844
fuel,227889468,45.413703,9.162694
fuel,227893699,45.5403605,9.3367426
fuel,227895361,45.4239078,9.1174091
fuel,227895551,45.5701418,9.1983015
fuel,227895555,45.415466,9.119913
fuel,227902243,45.4267193,9.1257341
fuel,227903115,45.328066,9.102913
fuel,227903463,45.407602,9.127412
fuel,227903631,45.425011,9.111759
fuel,227904550,45.4421658,9.101774
fuel,227904667,45.457399,9.094883
fuel,227904948,45.423316,9.112097
fuel,227908201,45.2557523,8.7418946
fuel,227908214,45.473893,8.649475
fuel,227913407,45.328519,8.878911
fuel,227920717,45.456707,8.713918
fuel,227924226,45.302539,9.487622
fuel,227926044,45.435465,9.097334
fuel,227926243,45.427409,9.107848
fuel,227926772,45.486256,9.244255
fuel,227929188,45.626295,8.857738
fuel,227929589,45.519169,9.402891
fuel,227933381,45.612266,9.034948
fuel,227934788,45.6234101,9.310393
fuel,227934984,45.620675,9.317104
fuel,227939083,45.709667,8.90149
fuel,227942630,45.383498,9.298151
fuel,227942831,45.3596021,9.3106211
fuel,227948251,45.6148101,9.3109719
fuel,227948479,45.327048,8.836441
fuel,227948707,45.326595,8.760674
fuel,227949719,45.4438612,9.1162148
fuel,227954135,45.3120655,8.8660147
fuel,227954341,45.3121123,8.8655151
fuel,227955415,45.5693309,8.9437948
fuel,227955624,45.562359,8.953959
fuel,227956723,45.378675,8.987943
fuel,227956727,45.386128,9.027355
fuel,227957347,45.30345,8.87007
fuel,227957348,45.306,8.869755
fuel,227957353,45.248229,8.905363
fuel,227965455,45.4426242,9.1593255
fuel,227969403,45.256235,8.869035
fuel,227971432,45.4914011,9.2255781
fuel,227973818,45.693954,9.416753
fuel,227976457,45.3151265,9.2678346
fuel,227977659,45.6748761,9.2197568
fuel,227977668,45.690675,9.210395
fuel,227978870,45.56397,8.955665
fuel,227982943,45.295494,8.745911
fuel,227983135,45.53643,8.73629
fuel,227984129,45.249014,8.721128
fuel,227984133,45.2472,8.7252
fuel,227984330,45.249483,8.718123
fuel,227986425,45.4079487,9.2626797
fuel,227986439,45.289682,9.289252
fuel,227996536,45.653601,9.023925
fuel,228008272,45.578454,9.522293
fuel,228008465,45.565003,9.498829
fuel,228022915,45.539389,9.010787
fuel,228029068,45.4900311,9.2615819
fuel,228037329,45.599349,8.951529
fuel,228039539,45.40416,8.924472
fuel,228039720,45.403839,8.924674
fuel,228039721,45.399106,8.928796
fuel,228043969,45.505204,9.076917
fuel,228045987,45.426219,9.250601
fuel,228047098,45.352511,8.906597
fuel,228057759,45.495191,9.228462
fuel,228057963,45.4243652,9.2496813
fuel,228058170,45.4995602,9.2399038
fuel,228058173,45.443738,9.1687046
fuel,228058175,45.4546445,9.1527024
fuel,228058179,45.5313555,9.2222245
fuel,228058182,45.518015,9.226606
fuel,228059479,45.48893,9.210459
fuel,228059682,45.397945,9.173026
fuel,228059685,45.398729,9.173192
fuel,228059883,45.4778327,9.2240262
fuel,228060104,45.403418,9.263374
fuel,228060445,45.5012012,9.2094758
fuel,228062058,45.5425666,9.2206111
fuel,228062064,45.5482399,9.2087804
fuel,228062067,45.322424,9.37579
fuel,228062079,45.40239,9.155801
fuel,228063411,45.3110363,8.8526353
fuel,228063413,45.310707,8.844788
fuel,228063415,45.297139,8.852974
fuel,228063835,45.3156069,8.863551
fuel,228064087,45.4374732,9.1919222
fuel,228065965,45.609062,8.833469
fuel,228066375,45.5166168,9.2070176
fuel,228066765,45.55995,9.039052
fuel,228068479,45.6046906,8.8755138
fuel,228070036,45.542568,8.638206
fuel,228085353,45.565392,9.07617
fuel,228086133,45.537045,9.058027
fuel,228087807,45.658095,9.515796
fuel,228088004,45.528809,9.615097
fuel,228089660,45.322492,9.477569
car_wash,228089667,45.600572,9.201264
fuel,228089682,45.5226041,9.3767195
fuel,228089842,45.5007129,9.2288159
fuel,228090007,45.5357736,9.4847133
fuel,228090403,45.610101,8.918973
fuel,228091137,45.4908891,9.1433473
fuel,228091313,45.543216,9.144761
fuel,228091314,45.420748,9.257639
fuel,228091318,45.429675,9.195632
fuel,228091321,45.542341,9.190133
fuel,228096868,45.5582404,9.3308231
fuel,228097064,45.5579625,9.3317539
fuel,228098879,45.324728,8.874836
fuel,228109202,45.525833,9.228301
fuel,228109203,45.7038055,8.7346216
fuel,228109210,45.7027292,8.7353837
fuel,228111636,45.313706,9.206403
fuel,228111813,45.280349,9.212026
fuel,228114326,45.272516,9.253433
fuel,228114615,45.5242153,9.1656803
fuel,228114769,45.520489,9.151048
fuel,228116413,45.5486972,9.2078741
fuel,228116927,45.468163,8.656953
fuel,228119828,45.43671,8.633829
fuel,228120008,45.551391,9.2168
fuel,228121075,45.4978085,9.167013
fuel,228122112,45.504254,9.180761
fuel,228122115,45.5154639,9.1724748
fuel,228122124,45.427217,9.272069
fuel,228122298,45.5304358,9.1639989
fuel,228122500,45.5308907,9.1628086
fuel,228123682,45.46764,9.141845
fuel,228123878,45.4699182,9.1246764
fuel,228124062,45.493349,9.156155
fuel,228124258,45.445266,9.120578
fuel,228124259,45.4431044,9.1145255
fuel,228124456,45.444809,9.120894
fuel,228124656,45.444988,9.121383
fuel,228125056,45.4374649,9.1564298
fuel,228125554,45.537287,9.299605
fuel,228138057,45.46989,8.657543
fuel,228139133,45.480438,9.15012
fuel,228139744,45.432664,9.223114
fuel,228139947,45.640489,9.205288
fuel,228139949,45.465993,9.226917
fuel,228141896,45.574609,9.067551
fuel,228142060,45.581642,9.060003
fuel,228142264,45.600312,9.027468
fuel,228142470,45.6509797,8.9885959
fuel,228142473,45.653513,8.984773
fuel,228143343,45.6653551,8.9650123
fuel,228143548,45.676198,8.94983
fuel,228143770,45.6903094,8.9316103
fuel,228143933,45.699357,8.912428
fuel,228144135,45.710461,8.900616
fuel,228144747,45.46135,9.206951
fuel,228147202,45.4520155,9.0967707
fuel,228147390,45.568969,9.149015
fuel,228147592,45.600535,9.145399
fuel,228158676,45.526254,9.306149
fuel,228163085,45.504858,9.10648
fuel,228163533,45.50743,9.095752
fuel,228164003,45.546781,9.243378
fuel,228165847,45.5061116,9.23724
fuel,228166058,45.356458,9.233183
fuel,228167839,45.460307,9.109656
fuel,228168036,45.460736,9.110611
fuel,228168439,45.660528,9.161228
fuel,228169421,45.433918,9.191995
fuel,228173222,45.4257228,9.2028893
fuel,228173229,45.64577,8.865076
fuel,228173231,45.665987,8.867834
fuel,228177068,45.255275,9.233146
fuel,228177276,45.293358,9.243836
fuel,228177471,45.352334,9.294482
fuel,228177875,45.548618,9.335632
fuel,228177879,45.5041331,9.338883
fuel,228178124,45.5124679,9.2705362
fuel,228181217,45.5463959,9.3046011
fuel,228181425,45.54701,9.292631
fuel,228181723,45.546515,9.292288
fuel,228181938,45.5343692,9.2829402
fuel,228182147,45.526585,9.25817
fuel,228182589,45.38693,9.54058
fuel,228182800,45.391931,9.505523
fuel,228183765,45.489077,9.423963
fuel,228183973,45.482311,9.426559
fuel,228184174,45.4678766,9.413213
fuel,228185057,45.6096351,8.7715717
fuel,228187069,45.6281176,8.7801906
fuel,228187277,45.596935,8.785828
fuel,228202368,45.662116,9.147468
fuel,228205445,45.685144,9.205254
fuel,228207058,45.688477,9.181218
fuel,228207247,45.686981,9.188272
fuel,228207436,45.4966024,9.2899991
fuel,228207642,45.4923327,9.2747351
fuel,228207973,45.637327,9.220233
fuel,228208550,45.656186,9.18457
fuel,228208741,45.647862,9.208383
fuel,228212523,45.6238838,9.2239144
fuel,228212808,45.622375,9.239829
fuel,228214459,45.6791487,9.2372348
fuel,228216333,45.688693,9.214069
fuel,228217297,45.678501,9.178421
fuel,228217513,45.5914131,9.2018465
fuel,228217723,45.6004848,9.1736223
fuel,228219738,45.6810658,9.2898792
fuel,228220649,45.6033788,9.2352267
fuel,228220851,45.620694,9.223714
fuel,228221079,45.68471,9.230672
fuel,228227525,45.6139735,8.9492289
fuel,228227539,45.602817,8.847181
fuel,228227555,45.5912592,9.3232134
fuel,228229867,45.5474067,9.2366005
fuel,228229868,45.534469,9.10603
fuel,228230017,45.536599,9.104984
fuel,228231629,45.359277,9.646313
fuel,228240348,45.696015,9.20863
fuel,228250376,45.5798628,8.7785021
fuel,228250383,45.5366242,9.2262195
fuel,228250579,45.688535,9.2183176
fuel,228251593,45.4562575,9.1319244
fuel,228253387,45.503918,9.354815
fuel,228253822,45.4508792,9.0842375
fuel,228254032,45.4478949,9.0874809
fuel,228254250,45.625368,9.167415
fuel,228257575,45.6719871,9.2199836
fuel,228257809,45.485417,9.130036
fuel,228260043,45.401659,9.590445
